"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011000_BK20080307COPY","0000","  601","  360","  241","40 %","",
"[Totle]"," ","  601","  360","  241","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011100","0000","1,467","  740","  727","50 %","",
"[Totle]"," ","1,467","  740","  727","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011100_TSUKA","0000","1,399","  697","  702","50 %","",
"[Totle]"," ","1,399","  697","  702","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011101_SCALE","0000","  352","  251","  101","29 %","",
"[Totle]"," ","  352","  251","  101","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011200","0000","1,146","  705","  441","38 %","",
"[Totle]"," ","1,146","  705","  441","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011300","0000","3,039","1,521","1,518","50 %","",
"[Totle]"," ","3,039","1,521","1,518","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011300_BK_080630","0000","2,722","1,456","1,266","47 %","",
"[Totle]"," ","2,722","1,456","1,266","47 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011300_LOCAL","0000","2,972","1,491","1,481","50 %","",
"[Totle]"," ","2,972","1,491","1,481","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011400_20021209BACK_20130311","0000","    1","    1","    0"," 0 %","",
"[Totle]"," ","    1","    1","    0"," 0 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011400_20130311","0000","    1","    1","    0"," 0 %","",
"[Totle]"," ","    1","    1","    0"," 0 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011405","0000","4,012","2,208","1,804","45 %","",
"[Totle]"," ","4,012","2,208","1,804","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011405_20130328","0000","3,652","1,991","1,661","45 %","",
"[Totle]"," ","3,652","1,991","1,661","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011405_BK_20140217","0000","    1","    1","    0"," 0 %","",
"[Totle]"," ","    1","    1","    0"," 0 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011405_GT_20140217","0000","3,802","2,071","1,731","46 %","",
"[Totle]"," ","3,802","2,071","1,731","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011405_NEO_20130311","0000","    1","    1","    0"," 0 %","",
"[Totle]"," ","    1","    1","    0"," 0 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011500","0000","1,165","  647","  518","44 %","",
"[Totle]"," ","1,165","  647","  518","44 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011500_GSL20140602","0000","1,111","  611","  500","45 %","",
"[Totle]"," ","1,111","  611","  500","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011500_TEST","0000","1,051","  588","  463","44 %","",
"[Totle]"," ","1,051","  588","  463","44 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZE011700","0000","  103","   68","   35","34 %","",
"[Totle]"," ","  103","   68","   35","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGFIR0010","0000","2,154","1,550","  604","28 %","Statement of Account Report Output",
"[Totle]"," ","2,154","1,550","  604","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGFIR0020","0000","   80","   40","   40","50 %","Posting Periods: Specify Time Intervals",
"[Totle]"," ","   80","   40","   40","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGFIR0030","0000","1,543","1,107","  436","28 %","Common Variant UpdateÅiDailyÅj",
"FTISCONG","0000","  844","  759","   85","10 %","Global Constants",
"FTISSTDL","0000","   14","    9","    5","36 %","Selection: Loans",
"FTISSTDV","0000","    3","    0","    3","100 %","Selection Criteria: Foreign Exchange",
"FTISSTGH","0000","    3","    0","    3","100 %","Selection Criteria: Money Market",
"FTISSTTR","0000","  363","  313","   50","14 %","Selection: Treasury",
"FTISSTWP","0000","  121","  107","   14","12 %","Selection: Securities",
"[Totle]"," ","2,891","2,295","  596","21 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGFIR0040","0000","  132","   74","   58","44 %","Official Receipt Output",
"ZEGFIR0040_F01","0000","1,837","1,331","  506","28 %","",
"ZEGFIR0040_T01","0000","  138","  103","   35","25 %","",
"[Totle]"," ","2,107","1,508","  599","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGFIR0040_F01","0000","1,837","1,331","  506","28 %","",
"[Totle]"," ","1,837","1,331","  506","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGFIR0040_T01","0000","  138","  103","   35","25 %","",
"[Totle]"," ","  138","  103","   35","25 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0010","0000","1,580","  972","  608","38 %","Material Price Master(Customer) decimals 6",
"[Totle]"," ","1,580","  972","  608","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0020","0000","2,098","1,392","  706","34 %","Account Book Inventory(Lot) List",
"[Totle]"," ","2,098","1,392","  706","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0110","0000","5,154","3,052","2,102","41 %","Purchase Order Report Output",
"[Totle]"," ","5,154","3,052","2,102","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210","0000","   39","    7","   32","82 %","GIT Inter-Location Transfer",
"ZEGMMR0210F00","0000","1,178","  998","  180","15 %","",
"ZEGMMR0210F01","0000","1,747","1,187","  560","32 %","",
"ZEGMMR0210F02","0000","  410","  253","  157","38 %","",
"ZEGMMR0210F03","0000","  744","  527","  217","29 %","",
"ZEGMMR0210T01","0000","  181","  127","   54","30 %","",
"ZEGMMR0210","3000","    9","    6","    3","33 %","Inter-Location Mass Transfer",
"[Totle]"," ","4,308","3,105","1,203","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210F00","0000","1,178","  998","  180","15 %","",
"[Totle]"," ","1,178","  998","  180","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210F00_23","0000","1,178","  998","  180","15 %","",
"[Totle]"," ","1,178","  998","  180","15 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210F01","0000","1,747","1,187","  560","32 %","",
"[Totle]"," ","1,747","1,187","  560","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210F01_23","0000","1,328","1,015","  313","24 %","",
"[Totle]"," ","1,328","1,015","  313","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210F02","0000","  410","  253","  157","38 %","",
"[Totle]"," ","  410","  253","  157","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210F02_23","0000","  410","  252","  158","39 %","",
"[Totle]"," ","  410","  252","  158","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210F03","0000","  744","  527","  217","29 %","",
"[Totle]"," ","  744","  527","  217","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210F03_23","0000","  713","  551","  162","23 %","",
"[Totle]"," ","  713","  551","  162","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210T01","0000","  181","  127","   54","30 %","",
"[Totle]"," ","  181","  127","   54","30 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210T01_23","0000","  175","  125","   50","29 %","",
"[Totle]"," ","  175","  125","   50","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR0210_0223","0000","   33","    7","   26","79 %","GIT Inter-Location Transfer",
"ZEGMMR0210F00_23","0000","1,178","  998","  180","15 %","",
"ZEGMMR0210F01_23","0000","1,328","1,015","  313","24 %","",
"ZEGMMR0210F02_23","0000","  410","  252","  158","39 %","",
"ZEGMMR0210F03_23","0000","  713","  551","  162","23 %","",
"ZEGMMR0210T01_23","0000","  175","  125","   50","29 %","",
"ZEGMMR0210_0223","3000","    9","    6","    3","33 %","Inter-Location Mass Transfer",
"[Totle]"," ","3,846","2,954","  892","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGMMR9010","0000","3,216","2,228","  988","31 %","PurchaseOrderUpload",
"[Totle]"," ","3,216","2,228","  988","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI0120_F01","0000","2,929","1,942","  987","34 %","",
"[Totle]"," ","2,929","1,942","  987","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI0120_T01","0000","  390","  259","  131","34 %","",
"[Totle]"," ","  390","  259","  131","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1010F01","0000","4,049","2,006","2,043","50 %","",
"[Totle]"," ","4,049","2,006","2,043","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1010F011","0000","1,346","  687","  659","49 %","",
"[Totle]"," ","1,346","  687","  659","49 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1010F01_2015","0000","3,063","1,800","1,263","41 %","Include ZEGSDI1010F01_2015",
"[Totle]"," ","3,063","1,800","1,263","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1010F01_WYY","0000","4,048","2,007","2,041","50 %","",
"[Totle]"," ","4,048","2,007","2,041","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1010T01","0000","  285","  170","  115","40 %","",
"[Totle]"," ","  285","  170","  115","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1010T01_2015","0000","  223","  159","   64","29 %","Include ZEGSDI1010T01_2015",
"[Totle]"," ","  223","  159","   64","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1010T01_WYY","0000","  285","  170","  115","40 %","",
"[Totle]"," ","  285","  170","  115","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1010TOP1","0000","  193","  132","   61","32 %","",
"[Totle]"," ","  193","  132","   61","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1030_COPY_F01","0000","7,177","5,424","1,753","24 %","",
"[Totle]"," ","7,177","5,424","1,753","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1030_COPY_T01","0000","  771","  679","   92","12 %","",
"[Totle]"," ","  771","  679","   92","12 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1030_F01","0000","11983","7,389","4,594","38 %","",
"[Totle]"," ","11983","7,389","4,594","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1030_F0101","0000","7,621","5,638","1,983","26 %","",
"[Totle]"," ","7,621","5,638","1,983","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1030_T01","0000","1,004","  741","  263","26 %","",
"[Totle]"," ","1,004","  741","  263","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1030_T0101","0000","  734","  620","  114","16 %","",
"[Totle]"," ","  734","  620","  114","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1031_F01","0000","1,625","1,207","  418","26 %","Include ZEGSDI1031_F01",
"[Totle]"," ","1,625","1,207","  418","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1031_T01","0000","  180","  144","   36","20 %","Include ZEGSDI1031_T01",
"[Totle]"," ","  180","  144","   36","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1050_F01","0000","3,110","2,105","1,005","32 %","",
"[Totle]"," ","3,110","2,105","1,005","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDI1050_T01","0000","  464","  344","  120","26 %","",
"[Totle]"," ","  464","  344","  120","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR0010","0000","1,274","  718","  556","44 %","Material Price Master (Vendor) Price Decimal Six Points",
"[Totle]"," ","1,274","  718","  556","44 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR0020","0000","2,375","1,549","  826","35 %","Open Order List",
"[Totle]"," ","2,375","1,549","  826","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR0030","0000","1,645","  896","  749","46 %","Material Price Master (Vendor) for Scale Price Decimal Six P",
"[Totle]"," ","1,645","  896","  749","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR0040","0000","2,031","1,169","  862","42 %","Material Price Master(Customer) for Scale Price Decimal Six",
"[Totle]"," ","2,031","1,169","  862","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR0050","0000","2,241","1,075","1,166","52 %","Sales list",
"[Totle]"," ","2,241","1,075","1,166","52 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR0060","0000","6,545","3,236","3,309","51 %","List of Sales Document",
"[Totle]"," ","6,545","3,236","3,309","51 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR0070","0000","  270","  139","  131","49 %","",
"[Totle]"," ","  270","  139","  131","49 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR0120","0000","   36","    6","   30","83 %","DebitNoteCreditNoteReportOutput",
"ZEGSDI0120_F01","0000","2,929","1,942","  987","34 %","",
"ZEGSDI0120_T01","0000","  390","  259","  131","34 %","",
"[Totle]"," ","3,355","2,207","1,148","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR1010","0000","   49","    4","   45","92 %","PackingList Data Input",
"ZEGSDI1010F01","0000","4,049","2,006","2,043","50 %","",
"ZEGSDI1010T01","0000","  285","  170","  115","40 %","",
"[Totle]"," ","4,383","2,180","2,203","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR1010_20150127","0000","   15","    4","   11","73 %","PackingList Data Input",
"ZEGSDI1010F01_2015","0000","3,063","1,800","1,263","41 %","Include ZEGSDI1010F01_2015",
"ZEGSDI1010T01_2015","0000","  223","  159","   64","29 %","Include ZEGSDI1010T01_2015",
"[Totle]"," ","3,301","1,963","1,338","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR1010_WYY0127","0000","   51","    4","   47","92 %","PackingList Data Input",
"ZEGSDI1010F01_WYY","0000","4,048","2,007","2,041","50 %","",
"ZEGSDI1010T01_WYY","0000","  285","  170","  115","40 %","",
"[Totle]"," ","4,384","2,181","2,203","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZEGSDR1020","0000","   37","    4","   33","89 %","Invoice Data Input",
"MZEGSDR1020F01","0000","4,703","2,303","2,400","51 %","",
"MZEGSDR1020I01","0000","  379","  152","  227","60 %","",
"MZEGSDR1020O01","0000","  197","   44","  153","78 %","",
"MZEGSDR1020TOP","0000","  512","  348","  164","32 %","",
